PlantingDepth,SoilAcidity,WaterVapor,LiquidWater,CO2,HeatPad,RedLight,BlueLight,UVLight,PlantGrowth
1.729981899,11.02804947,72.67079353,7.165813446,27.37539291,114.3778229,92.60582924,54.4262886,40.8759594,28.74829042
0.874412954,5.148985505,52.20057368,41.14715457,38.02931547,90.34552038,33.99702907,22.21729159,81.86241984,47.89228421
1.39613688,9.048506498,77.00845003,82.8737855,23.14518452,111.050216,6.814396381,71.10868692,85.1908803,68.96575755
1.903413832,13.18795621,31.1431706,45.43192983,24.06466722,97.48776495,16.13939404,86.39128804,15.09197354,43.38756829
1.351736784,1.380568981,26.81396008,38.29338551,10.00494957,49.39521074,48.58310223,98.42312336,49.47926998,44.07904454
3.533806503,2.594844937,34.32673812,86.85135245,33.58791113,29.38759506,38.74587417,57.43870139,42.79565215,53.98687729
0.093981624,2.700674295,21.96296453,53.50044966,16.12760067,54.14127707,99.52586889,88.80871534,67.16169119,59.16984541
2.031803429,7.762214541,47.28060365,35.3341639,36.14280939,110.0627261,42.13095307,88.19842935,99.86801744,44.60278144
3.550796509,10.56550884,50.39873123,88.24000359,10.6943512,128.6258936,83.23049545,53.28001976,28.08570862,64.37432359
0.433941782,13.81688082,72.58121371,3.051537275,10.74822187,123.3288473,21.93748355,37.03305125,33.1726253,19.25334744
0.151632428,10.20400023,5.173170567,31.779778,36.96112156,109.917618,13.54967356,42.53054857,42.44190454,30.95104538
0.834681094,5.243935943,28.72908711,44.85653043,6.698887348,2.433410287,34.26364064,74.51828122,59.79397893,41.24515631
1.464673281,3.645246983,37.81597614,51.59184933,9.85619545,44.91472006,29.22012806,76.86440945,16.00801945,40.03926339
4.974782169,11.50295937,40.04139304,62.23916411,10.77245474,66.75973117,41.80549979,43.64804626,91.30510688,60.56325436
2.931699157,5.869885683,38.65689039,31.4874053,14.35912609,65.23287654,5.434882641,15.58107138,27.34621763,28.83638376
4.536717236,13.57391632,45.6851542,38.9221251,32.09276438,32.16390431,29.14023995,1.680189371,52.17576623,35.53877118
0.481855869,10.17239571,59.7260952,14.82963562,30.91089249,41.1944294,57.99365044,81.43825531,22.57847786,26.51503712
3.803361356,12.87024367,80.97607493,61.2220943,25.89937925,114.0070289,40.27497172,96.74779773,45.4462707,55.41120618
0.055580735,12.42184138,20.85772753,93.44974756,24.10530567,107.7317059,80.65634966,80.81794977,68.36510897,79.76246078
3.586215079,7.456623435,9.067994356,1.301699877,7.473366261,34.44524825,16.58619046,57.36115575,43.79194379,21.46300117
3.319934607,5.408551693,64.62152004,7.891106606,20.91166496,67.51690149,81.32474422,85.22055149,28.7113905,29.90221342
1.579408348,2.008943677,6.157964468,66.4370954,37.46932745,98.04010093,38.27485442,97.92532325,9.103196859,55.41575799
4.106590152,11.96423745,50.70756674,49.60650206,14.67866421,129.1310251,7.677209377,64.71213102,56.22733831,38.19530092
0.545735657,13.45394695,28.33195329,42.42616296,9.903681278,82.25168526,97.46208787,68.39833856,68.70623231,54.49007727
1.353726387,5.043045998,5.389213562,80.73353767,21.16954803,10.58440685,77.88162231,88.94982338,13.46559525,52.75183747
1.990972459,9.726066232,13.17617297,84.26234126,24.04919386,41.87713563,56.05050921,1.215046644,1.349371672,45.61977967
0.583079457,0.451053381,66.68907404,12.0731473,22.8785181,101.0012686,57.01137781,36.41034365,64.96244669,30.19822462
4.232722819,2.578948379,94.27903295,32.1990788,11.48576021,8.996911645,66.47618413,33.60155225,11.08000875,26.35822715
2.193399668,9.41169405,90.8731699,4.896235466,27.87838936,85.78085661,44.78952885,77.44662762,5.60696125,27.39616019
0.02004832,0.889165044,31.74871802,56.32991195,19.55743551,22.49139965,58.47620368,8.405297995,92.13718772,54.21726228
1.101564765,3.654628038,10.8981967,87.20344305,39.44949627,93.04763675,65.28605223,21.79759741,15.96325636,62.51706862
0.110128224,10.38961112,86.87139153,57.8091681,2.485716343,3.69032681,19.99688745,81.56576753,12.9848063,41.9544087
3.512599468,7.215545654,62.43691444,0.063037872,22.73984909,91.70305252,74.19323921,46.17605209,60.1708889,34.10750249
0.458200872,3.270090699,94.03502345,79.83829379,21.38907194,67.21748769,25.36761165,89.35081363,72.61044383,69.56766131
2.849851251,12.63440967,18.10666323,14.65193033,4.706540108,63.89134526,24.30421114,42.55968332,67.04837084,31.52288908
1.927036345,8.582590461,8.043843508,6.542807817,4.458725452,68.5932833,88.86526227,53.48361135,7.214814425,25.19899115
3.126572371,10.73963499,95.52600384,85.62481403,13.58839989,127.191937,54.81956005,52.81021595,60.02480984,64.29408325
